train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_dice,val_dice,train_miou,val_miou,train_iou,val_iou
0.28355231225045757,0.8237523681977216,0.9472201048438229,0.8607924229958478,0.9057991822708898,0.6818783888884354,0.8840072624274155,0.6368402578176328,0.8941046319790741,0.6497275380739559,0.8689824977139039,0.6630427881823647,0.8113208852374731,0.5170985303754124
0.2793676265751693,0.8460256983252132,0.9480234402329174,0.8573816348524654,0.9069961422859733,0.6763926916507498,0.8859840567543436,0.6420134830790202,0.8953407221098444,0.649982895981178,0.871231868168089,0.6601922592001168,0.8143137243590248,0.5168373323902093
0.2790487868461146,0.8423951846711776,0.9482643639863427,0.8574181356850792,0.9063630568892208,0.6714178277771644,0.8861889850292632,0.6410357096684691,0.8956619747983876,0.6485349247743497,0.8708295881080983,0.6594740669824024,0.8138291315356297,0.5143142649970194
0.27939535669092813,0.831176774466739,0.9484160693723764,0.8585726425928228,0.9069582110465463,0.6694122891469092,0.8849948025239047,0.6478459666592672,0.8952930580769012,0.6506938279113349,0.8709014273290314,0.6609727641137878,0.813502270450343,0.5169199690897264
0.27971803107813226,0.8212535109590081,0.9488556989982947,0.8597142836626839,0.9072810960794563,0.6747186332988129,0.8820978811205323,0.6438028103555804,0.8937675190060886,0.6506591974928112,0.8699762063907154,0.6623743986487999,0.8117076905805674,0.5179040483027162
0.2713027359055939,0.8500043478082208,0.9498953463426277,0.8549845832235673,0.909679308756074,0.6627652562238346,0.8893397308107632,0.6425710154044637,0.8988004326820374,0.6458322915960126,0.8748884445139721,0.6558859057861117,0.8190032751924956,0.5106478795682486
0.2698666103629034,0.8575562124743181,0.9498057294247756,0.8608777663286995,0.9110506357096914,0.6794214446015436,0.8902579270192047,0.6356542649685734,0.8999606393166443,0.6487086606622838,0.8752822084213371,0.6623554266972111,0.8204414079438395,0.5155267860048779
0.2711627582060312,0.8679335222524756,0.9499872122237931,0.8592653467374689,0.9103632702756284,0.672381401870071,0.8884810771959931,0.6484383710262859,0.8987507806785071,0.6524105799274847,0.874530866408526,0.6624753398543416,0.8188697784694273,0.5196756795151433
0.26860371715764503,0.8430017495856565,0.9504655297122785,0.8587770654874689,0.9116761268519643,0.6743686939350001,0.8887935098427445,0.6397142974113675,0.8996184853030674,0.6490335232669809,0.8757247697951188,0.6608221139673226,0.8203891931629893,0.5150624818052165
0.26612752884515184,0.8546569321085425,0.951332604707177,0.8591063268044415,0.9122944423067036,0.6669115553685354,0.8887426534028195,0.646843689827673,0.8996742298798774,0.6497016062639887,0.8764144732658543,0.661559664285425,0.8210062344572437,0.5171789731226882
